Ìאדאחטם,Êאעודמנטÿ,Áנוםה,Ìמהוכü,Öגוע,RAM,ROM,Öוםא,Ñסûכךא םא טחמבנאזוםטו,Ñסûכךא,Ðויעטםד,Êמכ-גמ מעחûגמג,Êמה ןנמהףךעא
לגטהומ,סלאנעפמםû,samsung,galaxy m31s,blue,6,128,23990,//img.mvideo.ru/pdb/small_pic/480/30052718b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-m31s-128gb-blue-sm-m317f-dsn-30052718,5.0,3,30052718
לגטהומ,סלאנעפמםû,huawei,nova 5t,crush blue,6,128,24990,//img.mvideo.ru/pdb/small_pic/480/30046454b.jpg,https://www.mvideo.ru/products/smartfon-huawei-nova-5t-crush-blue-yal-l21-30046454,4.8,81,30046454
לגטהומ,סלאנעפמםû,huawei,nova 5t,midsummer purple,6,128,24990,//img.mvideo.ru/pdb/small_pic/480/30046455b.jpg,https://www.mvideo.ru/products/smartfon-huawei-nova-5t-midsummer-purple-yal-l21-30046455,4.7,83,30046455
לגטהומ,סלאנעפמםû,oppo,reno4 lite,matte black,8,128,24990,//img.mvideo.ru/pdb/small_pic/480/30053317b.jpg,https://www.mvideo.ru/products/smartfon-oppo-reno4-lite-8128gb-matte-black-cph2125-30053317,4.9,13,30053317
לגטהומ,סלאנעפמםû,honor,20,midnight black,6,128,24990,//img.mvideo.ru/pdb/small_pic/480/30043973b.jpg,https://www.mvideo.ru/products/smartfon-honor-20-128gb-midnight-black-yal-l21-30043973,4.9,45,30043973
לגטהומ,סלאנעפמםû,oppo,reno4 lite,magic blue,8,128,24990,//img.mvideo.ru/pdb/small_pic/480/30053318b.jpg,https://www.mvideo.ru/products/smartfon-oppo-reno4-lite-8128gb-magic-blue-cph2125-30053318,4.5,2,30053318
לגטהומ,סלאנעפמםû,samsung,galaxy a70,black,6,128,26990,//img.mvideo.ru/pdb/small_pic/480/30043732b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-a70-2019-128gb-black-sm-a705fn-30043732,4.4,76,30043732
לגטהומ,סלאנעפמםû,samsung,galaxy a70,blue,6,128,26990,//img.mvideo.ru/pdb/small_pic/480/30043731b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-a70-2019-128gb-blue-sm-a705fn-30043731,4.9,20,30043731
לגטהומ,סלאנעפמםû,samsung,galaxy a70,white,6,128,26990,//img.mvideo.ru/pdb/small_pic/480/30043730b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-a70-2019-128gb-white-sm-a705fn-30043730,4.6,20,30043730
לגטהומ,סלאנעפמםû,honor,30s,midnight black,6,128,26990,//img.mvideo.ru/pdb/small_pic/480/30049880b.jpg,https://www.mvideo.ru/products/smartfon-honor-30s-128gb-midnight-black-cdy-nx9a-30049880,4.7,7,30049880
לגטהומ,סלאנעפמםû,honor,30s,neon purple,6,128,26990,//img.mvideo.ru/pdb/small_pic/480/30049881b.jpg,https://www.mvideo.ru/products/smartfon-honor-30s-128gb-neon-purple-cdy-nx9a-30049881,4.2,5,30049881
לגטהומ,סלאנעפמםû,honor,30s,titanium silver,6,128,26990,//img.mvideo.ru/pdb/small_pic/480/30049882b.jpg,https://www.mvideo.ru/products/smartfon-honor-30s-128gb-titanium-silver-cdy-nx9a-30049882,4.2,5,30049882
לגטהומ,סלאנעפמםû,apple,iphone 7,black,0,32,28990,//img.mvideo.ru/pdb/small_pic/480/30026135b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-7-32gb-black-mn8x2ru-a-30026135,4.6,215,30026135
לגטהומ,סלאנעפמםû,apple,iphone 7,rose gold,0,32,28990,//img.mvideo.ru/pdb/small_pic/480/30026138b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-7-32gb-rose-gold-mn912ru-a-30026138,4.5,85,30026138
לגטהומ,סלאנעפמםû,apple,iphone 7,gold,0,32,28990,//img.mvideo.ru/pdb/small_pic/480/30026137b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-7-32gb-gold-mn902ru-a-30026137,4.4,37,30026137
לגטהומ,סלאנעפמםû,samsung,galaxy a71,black,6,128,29990,//img.mvideo.ru/pdb/small_pic/480/30047907b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-a71-blacksm-a715f-dsm-30047907,4.5,79,30047907
לגטהומ,סלאנעפמםû,samsung,galaxy a71,silver,6,128,29990,//img.mvideo.ru/pdb/small_pic/480/30047908b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-a71-silver-sm-a715f-dsm-30047908,4.6,35,30047908
לגטהומ,סלאנעפמםû,samsung,galaxy a71,blue,6,128,29990,//img.mvideo.ru/pdb/small_pic/480/30047909b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-a71-blue-sm-a715f-dsm-30047909,4.7,36,30047909
לגטהומ,סלאנעפמםû,vivo,v20,עאטםסעגוםםאÿ ןמכםמקü,8,128,29990,//img.mvideo.ru/pdb/small_pic/480/30053337b.jpg,https://www.mvideo.ru/products/smartfon-vivo-v20-tainstvennaya-polnoch-v2025-30053337,5.0,9,30053337
לגטהומ,סלאנעפמםû,vivo,v20,ךנאסמקםûי חאךאע,8,128,29990,//img.mvideo.ru/pdb/small_pic/480/30053338b.jpg,https://www.mvideo.ru/products/smartfon-vivo-v20-krasochnyi-zakat-v2025-30053338,5.0,3,30053338
לגטהומ,סלאנעפמםû,oppo,reno3,auroral blue,8,128,29990,//img.mvideo.ru/pdb/small_pic/480/30048339b.jpg,https://www.mvideo.ru/products/smartfon-oppo-reno3-auroral-blue-cph2043-30048339,4.7,18,30048339
לגטהומ,סלאנעפמםû,realme,x3 super zoom,glacier blue,8,128,29990,//img.mvideo.ru/pdb/small_pic/480/30050611b.jpg,https://www.mvideo.ru/products/smartfon-realme-x3-super-zoom-8128gb-glacier-blue-rmx2086-30050611,5.0,9,30050611
לגטהומ,סלאנעפמםû,samsung,galaxy m51,white,6,128,29990,//img.mvideo.ru/pdb/small_pic/480/30052840b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-m51-128gb-white-sm-m515f-dsn-30052840,0.0,0,30052840
לגטהומ,סלאנעפמםû,oppo,reno3,midnight black,8,128,29990,//img.mvideo.ru/pdb/small_pic/480/30048338b.jpg,https://www.mvideo.ru/products/smartfon-oppo-reno3-midnight-black-cph2043-30048338,4.9,9,30048338
לגטהומ,סלאנעפמםû,oppo,reno3,sky white,8,128,29990,//img.mvideo.ru/pdb/small_pic/480/30048340b.jpg,https://www.mvideo.ru/products/smartfon-oppo-reno3-sky-white-cph2043-30048340,4.9,8,30048340
לגטהומ,סלאנעפמםû,realme,x3 super zoom,arctic white,8,128,29990,//img.mvideo.ru/pdb/small_pic/480/30050610b.jpg,https://www.mvideo.ru/products/smartfon-realme-x3-super-zoom-8128gb-arctic-white-rmx2086-30050610,5.0,5,30050610
לגטהומ,סלאנעפמםû,honor,30,midnight black,8,128,31990,//img.mvideo.ru/pdb/small_pic/480/30049875b.jpg,https://www.mvideo.ru/products/smartfon-honor-30-128gb-midnight-black-bmh-an10-30049875,4.7,29,30049875
לגטהומ,סלאנעפמםû,honor,30,emerald green,8,128,31990,//img.mvideo.ru/pdb/small_pic/480/30049876b.jpg,https://www.mvideo.ru/products/smartfon-honor-30-128gb-emerald-green-bmh-an10-30049876,4.5,26,30049876
לגטהומ,סלאנעפמםû,xiaomi,mi note 10 lite,midnight black,6,128,32990,//img.mvideo.ru/pdb/small_pic/480/30050059b.jpg,https://www.mvideo.ru/products/smartfon-xiaomi-mi-note-10-lite-128gb-midnight-black-30050059,4.8,9,30050059
לגטהומ,סלאנעפמםû,xiaomi,mi note 10 lite,nebula purple,6,128,32990,//img.mvideo.ru/pdb/small_pic/480/30050060b.jpg,https://www.mvideo.ru/products/smartfon-xiaomi-mi-note-10-lite-128gb-nebula-purple-30050060,5.0,2,30050060
לגטהומ,סלאנעפמםû,realme,x3 super zoom,glacier blue,12,256,34990,//img.mvideo.ru/pdb/small_pic/480/30050613b.jpg,https://www.mvideo.ru/products/smartfon-realme-x3-super-zoom-12256gb-glacier-blue-rmx2086-30050613,4.9,7,30050613
לגטהומ,סלאנעפמםû,realme,x3 super zoom,arctic white,12,256,34990,//img.mvideo.ru/pdb/small_pic/480/30050612b.jpg,https://www.mvideo.ru/products/smartfon-realme-x3-super-zoom-12256gb-arctic-white-rmx2086-30050612,4.9,8,30050612
לגטהומ,סלאנעפמםû,honor,30 premium,titanium silver,8,256,35990,//img.mvideo.ru/pdb/small_pic/480/30049877b.jpg,https://www.mvideo.ru/products/smartfon-honor-30-premium-256gb-titanium-silver-bmh-an10-30049877,4.9,8,30049877
לגטהומ,סלאנעפמםû,honor,30 premium,midnight black,8,256,35990,//img.mvideo.ru/pdb/small_pic/480/30049883b.jpg,https://www.mvideo.ru/products/smartfon-honor-30-premium-256gb-midnight-black-bmh-an10-30049883,4.7,6,30049883
לגטהומ,סלאנעפמםû,zte,axon 10,pro blue,6,128,36690,//img.mvideo.ru/pdb/small_pic/480/30045081b.jpg,https://www.mvideo.ru/products/smartfon-zte-axon-10-pro-blue-30045081,5.0,9,30045081
לגטהומ,סלאנעפמםû,honor,view 30 pro,midnight black,8,256,36990,//img.mvideo.ru/pdb/small_pic/480/30048690b.jpg,https://www.mvideo.ru/products/smartfon-honor-view-30-pro-256gb-midnight-black-oxf-an10-30048690,4.9,8,30048690
לגטהומ,סלאנעפמםû,apple,iphone se,black,0,64,39990,//img.mvideo.ru/pdb/small_pic/480/30049495b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-64gb-black-mx9r2ru-a-30049495,4.4,31,30049495
לגטהומ,סלאנעפמםû,apple,iphone se,white,0,64,39990,//img.mvideo.ru/pdb/small_pic/480/30049496b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-64gb-white-mx9t2ru-a-30049496,4.5,24,30049496
לגטהומ,סלאנעפמםû,apple,iphone se,red,0,64,39990,//img.mvideo.ru/pdb/small_pic/480/30049497b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-64gb-red-mx9u2ru-a-30049497,4.3,12,30049497
לגטהומ,סלאנעפמםû,samsung,galaxy note10,lite black,6,128,39990,//img.mvideo.ru/pdb/small_pic/480/30047954b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note10-lite-black-sm-n770f-dsm-30047954,4.7,13,30047954
לגטהומ,סלאנעפמםû,samsung,galaxy note10,lite aura,6,128,39990,//img.mvideo.ru/pdb/small_pic/480/30047952b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note10-lite-aura-sm-n770f-dsm-30047952,4.5,12,30047952
לגטהומ,סלאנעפמםû,apple,iphone se,black,0,128,44990,//img.mvideo.ru/pdb/small_pic/480/30049498b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-128gb-black-mxd02ru-a-30049498,4.4,22,30049498
לגטהומ,סלאנעפמםû,huawei,p40,silver frost,8,128,44990,//img.mvideo.ru/pdb/small_pic/480/30048589b.jpg,https://www.mvideo.ru/products/smartfon-huawei-p40-silver-frost-ana-nx9-30048589,4.9,53,30048589
לגטהומ,סלאנעפמםû,apple,iphone se,white,0,128,44990,//img.mvideo.ru/pdb/small_pic/480/30049499b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-128gb-white-mxd12ru-a-30049499,4.6,13,30049499
לגטהומ,סלאנעפמםû,huawei,p40,black,8,128,44990,//img.mvideo.ru/pdb/small_pic/480/30048640b.jpg,https://www.mvideo.ru/products/smartfon-huawei-p40-black-ana-nx9-30048640,4.8,23,30048640
לגטהומ,סלאנעפמםû,apple,iphone se,red,0,128,44990,//img.mvideo.ru/pdb/small_pic/480/30049700b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-128gb-red-mxd22ru-a-30049700,4.7,3,30049700
לגטהומ,סלאנעפמםû,vivo,x50,ק¸נםמו חונךאכמ,8,128,44990,//img.mvideo.ru/pdb/small_pic/480/30050574b.jpg,https://www.mvideo.ru/products/smartfon-vivo-x50-chernoe-zerkalo-2004-30050574,4.7,34,30050574
לגטהומ,סלאנעפמםû,vivo,x50,םובוסםמ-דמכףבמי,8,128,44990,//img.mvideo.ru/pdb/small_pic/480/30050573b.jpg,https://www.mvideo.ru/products/smartfon-vivo-x50-nebesno-goluboi-2004-30050573,5.0,22,30050573
לגטהומ,סלאנעפמםû,xiaomi,mi note 10 pro,aurora green,8,256,44990,//img.mvideo.ru/pdb/small_pic/480/30046979b.jpg,https://www.mvideo.ru/products/smartfon-xiaomi-mi-note-10-pro-256gb-aurora-green-30046979,4.8,17,30046979
לגטהומ,סלאנעפמםû,apple,iphone xr,black,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30052924b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-black-mh6m3ru-a-30052924,0.0,0,30052924
לגטהומ,סלאנעפמםû,apple,iphone xr,black,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30040032b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-black-mry42ru-a-30040032,4.9,114,30040032
לגטהומ,סלאנעפמםû,apple,iphone xr,white,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30052925b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-white-mh6n3ru-a-30052925,0.0,0,30052925
לגטהומ,סלאנעפמםû,apple,iphone xr,coral,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30040036b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-coral-mry82ru-a-30040036,5.0,24,30040036
לגטהומ,סלאנעפמםû,apple,iphone xr,red,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30052926b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-productred-mh6p3ru-a-30052926,0.0,0,30052926
לגטהומ,סלאנעפמםû,apple,iphone xr,yellow,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30040035b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-yellow-mry72ru-a-30040035,4.9,11,30040035
לגטהומ,סלאנעפמםû,apple,iphone xr,yellow,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30052927b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-yellow-mh6q3ru-a-30052927,0.0,0,30052927
לגטהומ,סלאנעפמםû,apple,iphone xr,blue,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30052929b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-blue-mh6t3ru-a-30052929,0.0,0,30052929
לגטהומ,סלאנעפמםû,apple,iphone xr,coral,0,64,46990,//img.mvideo.ru/pdb/small_pic/480/30052928b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-64gb-coral-mh6r3ru-a-30052928,0.0,0,30052928
לגטהומ,סלאנעפמםû,huawei,p30,pro aurora,8,256,49990,//img.mvideo.ru/pdb/small_pic/480/30043038b.jpg,https://www.mvideo.ru/products/smartfon-huawei-p30-pro-aurora-vog-l29-30043038,4.8,77,30043038
לגטהומ,סלאנעפמםû,samsung,galaxy s20 fe,blue,6,128,49990,//img.mvideo.ru/pdb/small_pic/480/30053164b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-fe-blue-sm-g780f-30053164,3.6,9,30053164
לגטהומ,סלאנעפמםû,huawei,p30 pro,breathing crystal,8,256,49990,//img.mvideo.ru/pdb/small_pic/480/30043039b.jpg,https://www.mvideo.ru/products/smartfon-huawei-p30-pro-breathing-crystal-vog-l29-30043039,4.7,44,30043039
לגטהומ,סלאנעפמםû,samsung,galaxy s20 fe,violet,6,128,49990,//img.mvideo.ru/pdb/small_pic/480/30053163b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-fe-violet-sm-g780f-30053163,5.0,1,30053163
לגטהומ,סלאנעפמםû,samsung,galaxy s20 fe,green,6,128,49990,//img.mvideo.ru/pdb/small_pic/480/30053165b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-fe-green-sm-g780f-30053165,5.0,1,30053165
לגטהומ,סלאנעפמםû,samsung,galaxy s20 fe,white,6,128,49990,//img.mvideo.ru/pdb/small_pic/480/30053168b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-fe-white-sm-g780f-30053168,0.0,0,30053168
לגטהומ,סלאנעפמםû,samsung,galaxy s20 fe,red,6,128,49990,//img.mvideo.ru/pdb/small_pic/480/30053167b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-fe-red-sm-g780f-30053167,0.0,0,30053167
לגטהומ,סלאנעפמםû,oppo,reno3 pro,auroral blue,12,256,49990,//img.mvideo.ru/pdb/small_pic/480/30048337b.jpg,https://www.mvideo.ru/products/smartfon-oppo-reno3-pro-auroral-blue-cph2009-30048337,5.0,1,30048337
לגטהומ,סלאנעפמםû,apple,iphone xr,black,0,128,51490,//img.mvideo.ru/pdb/small_pic/480/30052930b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-128gb-black-mh7l3ru-a-30052930,0.0,0,30052930
לגטהומ,סלאנעפמםû,apple,iphone xr,black,0,128,51490,//img.mvideo.ru/pdb/small_pic/480/30040038b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-128gb-black-mry92ru-a-30040038,5.0,80,30040038
לגטהומ,סלאנעפמםû,apple,iphone xr,white,0,128,51490,//img.mvideo.ru/pdb/small_pic/480/30040039b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-128gb-white-mryd2ru-a-30040039,5.0,39,30040039
לגטהומ,סלאנעפמםû,apple,iphone xr,white,0,128,51490,//img.mvideo.ru/pdb/small_pic/480/30052931b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-128gb-white-mh7m3ru-a-30052931,0.0,0,30052931
לגטהומ,סלאנעפמםû,apple,iphone xr,yellow,0,128,51490,//img.mvideo.ru/pdb/small_pic/480/30052933b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-128gb-yellow-mh7p3ru-a-30052933,0.0,0,30052933
לגטהומ,סלאנעפמםû,apple,iphone xr,red,0,128,51490,//img.mvideo.ru/pdb/small_pic/480/30052932b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-128gb-productred-mh7n3ru-a-30052932,0.0,0,30052932
לגטהומ,סלאנעפמםû,apple,iphone xr,coral,0,128,51490,//img.mvideo.ru/pdb/small_pic/480/30052934b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-128gb-coral-mh7q3ru-a-30052934,0.0,0,30052934
לגטהומ,סלאנעפמםû,apple,iphone xr,blue,0,128,51490,//img.mvideo.ru/pdb/small_pic/480/30052935b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xr-128gb-blue-mh7r3ru-a-30052935,0.0,0,30052935
לגטהומ,סלאנעפמםû,samsung,galaxy note10,aura glow,8,256,52490,//img.mvideo.ru/pdb/small_pic/480/30045379b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note10-aura-glow-sm-n970f-30045379,4.2,24,30045379
לגטהומ,סלאנעפמםû,apple,iphone se,black,0,256,53990,//img.mvideo.ru/pdb/small_pic/480/30049701b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-256gb-black-mxvt2ru-a-30049701,5.0,1,30049701
לגטהומ,סלאנעפמםû,apple,iphone se,white,0,256,53990,//img.mvideo.ru/pdb/small_pic/480/30049702b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-256gb-white-mxvu2ru-a-30049702,5.0,1,30049702
לגטהומ,סלאנעפמםû,apple,iphone se,red,0,256,53990,//img.mvideo.ru/pdb/small_pic/480/30049703b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-se-2020-256gb-red-mxvv2ru-a-30049703,5.0,1,30049703
לגטהומ,סלאנעפמםû,apple,iphone 11,red,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30045359b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-productred-mwlv2ru-a-30045359,5.0,31,30045359
לגטהומ,סלאנעפמםû,apple,iphone 11,black,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30052936b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-black-mhda3ru-a-30052936,0.0,0,30052936
לגטהומ,סלאנעפמםû,apple,iphone 11,white,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30045358b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-white-mwlu2ru-a-30045358,5.0,41,30045358
לגטהומ,סלאנעפמםû,apple,iphone 11,green,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30045422b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-green-mwly2ru-a-30045422,5.0,22,30045422
לגטהומ,סלאנעפמםû,apple,iphone 11,purple,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30045421b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-purple-mwlx2ru-a-30045421,4.9,28,30045421
לגטהומ,סלאנעפמםû,apple,iphone 11,white,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30052937b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-white-mhdc3ru-a-30052937,0.0,0,30052937
לגטהומ,סלאנעפמםû,apple,iphone 11,purple,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30052940b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-purple-mhdf3ru-a-30052940,0.0,0,30052940
לגטהומ,סלאנעפמםû,honor,30 pro+,midnight black,8,256,51990,//img.mvideo.ru/pdb/small_pic/480/30049878b.jpg,https://www.mvideo.ru/products/smartfon-honor-30-pro-256gb-midnight-black-ebg-an10-30049878,4.9,22,30049878
לגטהומ,סלאנעפמםû,apple,iphone 11,yellow,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30045420b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-yellow-mwlw2ru-a-30045420,4.0,7,30045420
לגטהומ,סלאנעפמםû,apple,iphone 11,red,0,64,54990,//img.mvideo.ru/pdb/small_pic/480/30052938b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-64gb-productred-mhdd3ru-a-30052938,0.0,0,30052938
לגטהומ,סלאנעפמםû,honor,30 pro+,emerald green,8,256,51990,//img.mvideo.ru/pdb/small_pic/480/30050419b.jpg,https://www.mvideo.ru/products/smartfon-honor-30-pro-256gb-emerald-green-ebg-an10-30050419,5.0,3,30050419
לגטהומ,סלאנעפמםû,samsung,galaxy s20 fe,cloud lavender,8,256,51990,//img.mvideo.ru/pdb/small_pic/480/30054219b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-fe-256gb-cloud-lavender-sm-g780f-30054219,0.0,0,30054219
לגטהומ,סלאנעפמםû,samsung,galaxy s20 fe,cloud mint,8,256,51990,//img.mvideo.ru/pdb/small_pic/480/30054270b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-fe-256gb-cloud-mint-sm-g780f-30054270,0.0,0,30054270
לגטהומ,סלאנעפמםû,apple,iphone 11,black,0,128,59990,//img.mvideo.ru/pdb/small_pic/480/30052942b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-128gb-black-mhdh3ru-a-30052942,0.0,0,30052942
לגטהומ,סלאנעפמםû,apple,iphone 11,red,0,128,59990,//img.mvideo.ru/pdb/small_pic/480/30045425b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-128gb-productred-mwm32ru-a-30045425,4.6,40,30045425
לגטהומ,סלאנעפמםû,samsung,galaxy s10,מםטךס,8,128,52990,//img.mvideo.ru/pdb/small_pic/480/30042519b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-oniks-30042519,4.6,100,30042519
לגטהומ,סלאנעפמםû,apple,iphone 11,purple,0,128,59990,//img.mvideo.ru/pdb/small_pic/480/30052946b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-128gb-purple-mhdm3ru-a-30052946,0.0,0,30052946
לגטהומ,סלאנעפמםû,apple,iphone 11,white,0,128,59990,//img.mvideo.ru/pdb/small_pic/480/30052943b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-128gb-white-mhdj3ru-a-30052943,0.0,0,30052943
לגטהומ,סלאנעפמםû,samsung,galaxy s10,ןונכאלףענ,8,128,52990,//img.mvideo.ru/pdb/small_pic/480/30042521b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-perlamutr-30042521,4.7,95,30042521
לגטהומ,סלאנעפמםû,apple,iphone 11,green,0,128,59990,//img.mvideo.ru/pdb/small_pic/480/30045428b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-128gb-green-mwm62ru-a-30045428,4.7,45,30045428
לגטהומ,סלאנעפמםû,apple,iphone 11,green,0,128,59990,//img.mvideo.ru/pdb/small_pic/480/30052947b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-128gb-green-mhdn3ru-a-30052947,0.0,0,30052947
לגטהומ,סלאנעפמםû,samsung,galaxy s10,אךגאלאנטם,8,128,52990,//img.mvideo.ru/pdb/small_pic/480/30042520b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-akvamarin-30042520,4.8,74,30042520
לגטהומ,סלאנעפמםû,apple,iphone 11,purple,0,128,59990,//img.mvideo.ru/pdb/small_pic/480/30045427b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-128gb-purple-mwm52ru-a-30045427,4.8,52,30045427
לגטהומ,סלאנעפמםû,samsung,galaxy s10,דנאםאע,8,128,52990,//img.mvideo.ru/pdb/small_pic/480/30044551b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-128gb-granat-30044551,4.8,20,30044551
לגטהומ,סלאנעפמםû,apple,iphone 11,yellow,0,128,59990,//img.mvideo.ru/pdb/small_pic/480/30052945b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-128gb-yellow-mhdl3ru-a-30052945,0.0,0,30052945
לגטהומ,סלאנעפמםû,vivo,x50 pro,סונאÿ סעאכü,8,256,64990,//img.mvideo.ru/pdb/small_pic/480/30050713b.jpg,https://www.mvideo.ru/products/smartfon-vivo-x50-pro-seraya-stal-2006-30050713,5.0,29,30050713
לגטהומ,סלאנעפמםû,sony,xperia 1,black,6,128,64990,//img.mvideo.ru/pdb/small_pic/480/30044260b.jpg,https://www.mvideo.ru/products/smartfon-sony-xperia-1-black-j9110-30044260,4.5,8,30044260
לגטהומ,סלאנעפמםû,apple,iphone xs max space,grey גמססע.,0,256,66990,//img.mvideo.ru/pdb/small_pic/480/30053274b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xs-max-256gb-space-grey-ft532ru-a-vosst-30053274,0.0,0,30053274
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,black,0,64,69990,//img.mvideo.ru/pdb/small_pic/480/30052870b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-64gb-black-mgdx3ru-a-30052870,5.0,2,30052870
לגטהומ,סלאנעפמםû,samsung,galaxy s20,gray,8,128,62990,//img.mvideo.ru/pdb/small_pic/480/30048207b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-gray-sm-g980f-ds-30048207,4.3,28,30048207
לגטהומ,סלאנעפמםû,samsung,galaxy s20,light blue,8,128,62990,//img.mvideo.ru/pdb/small_pic/480/30048208b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-light-blue-sm-g980f-ds-30048208,4.5,11,30048208
